0,1.84405,0.9324,-0.734436
0,1.84492,0.959365,-0.713429
0,1.83004,0.865447,-0.669699
0,1.83666,0.936138,-0.677532
0,1.82666,0.988899,-0.683113
0,1.84447,0.900306,-0.633625
0,1.83152,0.918751,-0.370328
0,1.87732,0.823137,-0.729383
0,1.8727,0.879692,-0.737839
0,1.8607,0.914253,-0.716097
0,1.8512,0.959568,-0.729228
0,1.87731,0.882332,-0.660792
0,1.8661,0.911337,-0.681049
0,1.86073,0.965363,-0.683776
0,1.88824,0.847728,-0.619392
0,1.89058,0.881716,-0.627434
0,1.86839,0.913143,-0.63996
0,1.87015,0.975628,-0.624426
0,1.88722,0.889202,-0.559409
0,1.87331,0.92034,-0.55368
0,1.86412,0.967957,-0.571802
0,1.89253,0.881957,-0.528578
0,1.88376,0.919549,-0.538962
0,1.89377,0.887707,-0.494331
0,1.87118,0.934027,-0.472659
0,1.87245,0.952139,-0.491441
0,1.89731,0.889803,-0.400603
0,1.88926,0.923249,-0.443742
0,1.89676,0.896256,-0.365092
0,1.8901,0.929878,-0.37056
0,1.90497,0.850946,-0.72872
0,1.90404,0.973772,-0.707479
0,1.91752,0.841881,-0.647603
0,1.9273,0.857167,-0.620804
0,1.91425,0.881638,-0.522097
0,1.93845,0.906154,-0.545158
0,1.91497,0.889507,-0.480713
0,1.90172,0.879828,-0.419484
0,1.91978,0.884126,-0.387392
0,1.90883,0.922847,-0.370372
0,1.91463,0.934815,-0.346533
